     A,B,C,D,E,F,G,H
     3.506789983,1420713,,l2_rqsts.all_demand_miss,15177820,37.66,,
     3.506789983,539455,,LLC-load-misses,11177797,27.74,46.36,of all LL-cache accesses
     3.506789983,17686,,LLC-store-misses,7180177,17.82,,
     3.506789983,131422296,,cycles,3182093,7.90,,
     3.506789983,<not counted>,,instructions,0,0.00,,
     3.506789983,40000247,,L1-dcache-loads,1115526,2.77,,
     3.506789983,6626406,,L1-dcache-load-misses,5117982,12.70,16.57,of all L1-dcache accesses
     3.506789983,1163548,,LLC-loads,9114109,22.62,,
     3.506789983,461852,,LLC-load-misses,13124804,32.57,39.69,of all LL-cache accesses
     3.547085476,418769,,branch-misses,16000455,39.71,,
     3.547085476,1182,,iTLB-load-misses,15468881,38.39,,
     3.547085476,99140,,dTLB-load-misses,11439137,28.39,,
     3.547085476,858,,dTLB-store-misses,7466965,18.53,,
     3.547085476,25023,,L1-icache-load-misses,3472176,8.62,,
     3.547085476,<not counted>,,L1-dcache-load-misses,0,0.00,,
     3.547085476,772496,,l2_rqsts.all_demand_miss,822175,2.04,,
     3.547085476,497370,,LLC-load-misses,4822051,11.97,75.90,of all LL-cache accesses
     3.547085476,17767,,LLC-store-misses,8822297,21.89,,
     3.547085476,135664486,,cycles,12816725,31.81,,
     3.547085476,164457954,,instructions,16006802,39.73,1.21,insn per cycle
     3.547085476,50591929,,L1-dcache-loads,15999334,39.71,,
     3.547085476,2630044,,L1-dcache-load-misses,15996713,39.70,5.20,of all L1-dcache accesses
     3.547085476,655258,,LLC-loads,16032258,39.79,,
     3.547085476,445632,,LLC-load-misses,15998542,39.70,68.01,of all LL-cache accesses
     3.587399409,<not counted>,,branch-misses,0,0.00,,
     3.587399409,2662,,iTLB-load-misses,529748,1.31,,
     3.587399409,102939,,dTLB-load-misses,4530379,11.24,,
     3.587399409,11477,,dTLB-store-misses,8531397,21.17,,
     3.587399409,52525,,L1-icache-load-misses,12524451,31.08,,
     3.587399409,3126628,,L1-dcache-load-misses,16002030,39.71,9.60,of all L1-dcache accesses
     3.587399409,812381,,l2_rqsts.all_demand_miss,16006392,39.72,,
     3.587399409,340124,,LLC-load-misses,16006213,39.72,46.44,of all LL-cache accesses
     3.587399409,56315,,LLC-store-misses,16006701,39.72,,
     3.587399409,132976901,,cycles,15999071,39.71,,
     3.587399409,94201419,,instructions,15980613,39.66,0.71,insn per cycle
     3.587399409,32565455,,L1-dcache-loads,15764534,39.12,,
     3.587399409,2398924,,L1-dcache-load-misses,11771181,29.21,7.37,of all L1-dcache accesses
     3.587399409,732357,,LLC-loads,7777826,19.30,,
     3.587399409,224445,,LLC-load-misses,3796183,9.42,30.65,of all LL-cache accesses
     3.627753809,397080,,branch-misses,16009743,39.67,,
     3.627753809,1001,,iTLB-load-misses,16001769,39.65,,
     3.627753809,89712,,dTLB-load-misses,16031853,39.73,,
     3.627753809,7578,,dTLB-store-misses,15996766,39.64,,
     3.627753809,24162,,L1-icache-load-misses,15994791,39.64,,
     3.627753809,3506444,,L1-dcache-load-misses,15999273,39.65,10.84,of all L1-dcache accesses
     3.627753809,1340153,,l2_rqsts.all_demand_miss,15966757,39.57,,
     3.627753809,812141,,LLC-load-misses,12140248,30.08,67.03,of all LL-cache accesses
     3.627753809,31999,,LLC-store-misses,8142518,20.18,,
     3.627753809,113821633,,cycles,4144587,10.27,,
     3.627753809,29678695,,instructions,147698,0.37,0.26,insn per cycle
     3.627753809,32335888,,L1-dcache-loads,208030,0.52,,
     3.627753809,3731333,,L1-dcache-load-misses,4210223,10.43,11.54,of all L1-dcache accesses
     3.627753809,1211636,,LLC-loads,8209206,20.34,,
     3.627753809,571556,,LLC-load-misses,12206313,30.25,47.17,of all LL-cache accesses
     3.668046010,286993,,branch-misses,16005803,39.72,,
     3.668046010,2312,,iTLB-load-misses,15993893,39.70,,
     3.668046010,16685,,dTLB-load-misses,12429077,30.85,,
     3.668046010,6473,,dTLB-store-misses,8415052,20.88,,
     3.668046010,6101072,,L1-icache-load-misses,4437113,11.01,,
     3.668046010,1012784,,L1-dcache-load-misses,441377,1.10,1.35,of all L1-dcache accesses
     3.668046010,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
     3.668046010,326411,,LLC-load-misses,3859793,9.58,249.75,of all LL-cache accesses
     3.668046010,1112819,,LLC-store-misses,7853510,19.49,,
     3.668046010,131978795,,cycles,11850986,29.41,,
     3.668046010,207039344,,instructions,15851121,39.34,1.57,insn per cycle
     3.668046010,74960277,,L1-dcache-loads,15993581,39.69,,
     3.668046010,1141871,,L1-dcache-load-misses,16007135,39.72,1.52,of all L1-dcache accesses
     3.668046010,130694,,LLC-loads,16004132,39.72,,
     3.668046010,65812,,LLC-load-misses,16018307,39.75,50.36,of all LL-cache accesses
     3.708352629,106699,,branch-misses,737793,1.83,,
     3.708352629,<not counted>,,iTLB-load-misses,0,0.00,,
     3.708352629,20156,,dTLB-load-misses,3565593,8.85,,
     3.708352629,7677,,dTLB-store-misses,7565563,18.77,,
     3.708352629,6123559,,L1-icache-load-misses,11556408,28.67,,
     3.708352629,2209084,,L1-dcache-load-misses,15562279,38.62,4.97,of all L1-dcache accesses
     3.708352629,659185,,l2_rqsts.all_demand_miss,16003903,39.71,,
     3.708352629,656009,,LLC-load-misses,16004854,39.71,194.60,of all LL-cache accesses
     3.708352629,39467,,LLC-store-misses,16007823,39.72,,
     3.708352629,136871577,,cycles,15995712,39.69,,
     3.708352629,160420099,,instructions,15998131,39.70,1.17,insn per cycle
     3.708352629,44442977,,L1-dcache-loads,15995056,39.69,,
     3.708352629,1722592,,L1-dcache-load-misses,12742974,31.62,3.88,of all L1-dcache accesses
     3.708352629,337103,,LLC-loads,8749766,21.71,,
     3.708352629,191672,,LLC-load-misses,4750956,11.79,56.86,of all LL-cache accesses
     3.748671314,302809,,branch-misses,15270401,37.88,,
     3.748671314,3707,,iTLB-load-misses,15997923,39.68,,
     3.748671314,45171,,dTLB-load-misses,15999962,39.69,,
     3.748671314,345,,dTLB-store-misses,15997275,39.68,,
     3.748671314,1952197,,L1-icache-load-misses,15988680,39.66,,
     3.748671314,1342447,,L1-dcache-load-misses,15996969,39.68,0.00,of all L1-dcache accesses
     3.748671314,482405,,l2_rqsts.all_demand_miss,16003012,39.69,,
     3.748671314,273387,,LLC-load-misses,13064294,32.40,35.61,of all LL-cache accesses
     3.748671314,31622,,LLC-store-misses,9068154,22.49,,
     3.748671314,128542012,,cycles,5068257,12.57,,
     3.748671314,59745516,,instructions,1061665,2.63,0.46,insn per cycle
     3.748671314,<not counted>,,L1-dcache-loads,0,0.00,,
     3.748671314,1742907,,L1-dcache-load-misses,3255294,8.07,0.00,of all L1-dcache accesses
     3.748671314,767678,,LLC-loads,7253041,17.99,,
     3.748671314,320411,,LLC-load-misses,11249477,27.90,41.74,of all LL-cache accesses
     3.788966135,1025025,,branch-misses,15993723,39.69,,
     3.788966135,77213,,iTLB-load-misses,16001215,39.71,,
     3.788966135,38814,,dTLB-load-misses,13352013,33.13,,
     3.788966135,11051,,dTLB-store-misses,9323477,23.14,,
     3.788966135,3930356,,L1-icache-load-misses,5354134,13.29,,
     3.788966135,1673927,,L1-dcache-load-misses,1353408,3.36,3.24,of all L1-dcache accesses
     3.788966135,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
     3.788966135,124937,,LLC-load-misses,2940567,7.30,38.61,of all LL-cache accesses
     3.788966135,38727,,LLC-store-misses,6936856,17.22,,
     3.788966135,143050561,,cycles,10934019,27.14,,
     3.788966135,184458183,,instructions,14936345,37.07,1.29,insn per cycle
     3.788966135,51683793,,L1-dcache-loads,16005352,39.72,,
     3.788966135,1784808,,L1-dcache-load-misses,16001632,39.71,3.45,of all L1-dcache accesses
     3.788966135,323602,,LLC-loads,16000555,39.71,,
     3.788966135,53948,,LLC-load-misses,16027414,39.78,16.67,of all LL-cache accesses
     3.829221765,1108493,,branch-misses,1606512,3.99,,
     3.829221765,<not counted>,,iTLB-load-misses,0,0.00,,
     3.829221765,47051,,dTLB-load-misses,2663340,6.62,,
     3.829221765,13621,,dTLB-store-misses,6648856,16.52,,
     3.829221765,4286943,,L1-icache-load-misses,10642845,26.44,,
     3.829221765,1822731,,L1-dcache-load-misses,14640818,36.37,3.82,of all L1-dcache accesses
     3.829221765,2397168,,l2_rqsts.all_demand_miss,15984437,39.71,,
     3.829221765,34812,,LLC-load-misses,16010283,39.78,11.10,of all LL-cache accesses
     3.829221765,51064,,LLC-store-misses,16006976,39.77,,
     3.829221765,138416810,,cycles,16006187,39.77,,
     3.829221765,165081890,,instructions,16009168,39.77,1.19,insn per cycle
     3.829221765,47753011,,L1-dcache-loads,15984873,39.71,,
     3.829221765,1697035,,L1-dcache-load-misses,13607930,33.81,3.55,of all L1-dcache accesses
     3.829221765,313671,,LLC-loads,9610580,23.88,,
     3.829221765,24588,,LLC-load-misses,5607141,13.93,7.84,of all LL-cache accesses
     3.869523014,1179549,,branch-misses,14400729,35.73,,
     3.869523014,91445,,iTLB-load-misses,16001054,39.71,,
     3.869523014,39660,,dTLB-load-misses,16006722,39.72,,
     3.869523014,11112,,dTLB-store-misses,16010629,39.73,,
     3.869523014,3782690,,L1-icache-load-misses,15995275,39.69,,
     3.869523014,1676868,,L1-dcache-load-misses,15999505,39.70,0.00,of all L1-dcache accesses
     3.869523014,2535808,,l2_rqsts.all_demand_miss,15993421,39.69,,
     3.869523014,24208,,LLC-load-misses,13900764,34.49,7.30,of all LL-cache accesses
     3.869523014,20472,,LLC-store-misses,9911991,24.59,,
     3.869523014,139421830,,cycles,5913656,14.67,,
     3.869523014,175894670,,instructions,1917482,4.76,1.26,insn per cycle
     3.869523014,<not counted>,,L1-dcache-loads,0,0.00,,
     3.869523014,1819913,,L1-dcache-load-misses,2386524,5.92,0.00,of all L1-dcache accesses
     3.869523014,331620,,LLC-loads,6382747,15.84,,
     3.869523014,14446,,LLC-load-misses,10383333,25.76,4.36,of all LL-cache accesses
     3.909796258,1145155,,branch-misses,16013123,39.76,,
     3.909796258,81705,,iTLB-load-misses,16000288,39.73,,
     3.909796258,35269,,dTLB-load-misses,14178719,35.20,,
     3.909796258,9841,,dTLB-store-misses,10177990,25.27,,
     3.909796258,3192412,,L1-icache-load-misses,6167643,15.31,,
     3.909796258,1602131,,L1-dcache-load-misses,2184849,5.42,3.62,of all L1-dcache accesses
     3.909796258,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
     3.909796258,23261,,LLC-load-misses,2088231,5.18,7.90,of all LL-cache accesses
     3.909796258,21139,,LLC-store-misses,6087342,15.11,,
     3.909796258,140209775,,cycles,10084702,25.04,,
     3.909796258,168052689,,instructions,14086125,34.97,1.20,insn per cycle
     3.909796258,44234319,,L1-dcache-loads,16005350,39.74,,
     3.909796258,1492600,,L1-dcache-load-misses,16001907,39.73,3.37,of all L1-dcache accesses
     3.909796258,294269,,LLC-loads,16005262,39.74,,
     3.909796258,76740,,LLC-load-misses,16004780,39.74,26.08,of all LL-cache accesses
     3.950096740,1248996,,branch-misses,2484285,6.16,,
     3.950096740,<not counted>,,iTLB-load-misses,0,0.00,,
     3.950096740,42108,,dTLB-load-misses,1818557,4.51,,
     3.950096740,13251,,dTLB-store-misses,5815171,14.43,,
     3.950096740,4064627,,L1-icache-load-misses,9812409,24.35,,
     3.950096740,1892574,,L1-dcache-load-misses,13811460,34.27,4.37,of all L1-dcache accesses
     3.950096740,2219605,,l2_rqsts.all_demand_miss,15997415,39.70,,
     3.950096740,29733,,LLC-load-misses,16014961,39.74,9.95,of all LL-cache accesses
     3.950096740,51310,,LLC-store-misses,16011423,39.73,,
     3.950096740,138722212,,cycles,15999569,39.70,,
     3.950096740,157740827,,instructions,16003961,39.71,1.14,insn per cycle
     3.950096740,43288604,,L1-dcache-loads,15984707,39.66,,
     3.950096740,1680612,,L1-dcache-load-misses,14482406,35.94,3.88,of all L1-dcache accesses
     3.950096740,298745,,LLC-loads,10495102,26.04,,
     3.950096740,17376,,LLC-load-misses,6491691,16.11,5.82,of all LL-cache accesses
     3.990374104,1210688,,branch-misses,13527277,33.60,,
     3.990374104,57598,,iTLB-load-misses,15988702,39.72,,
     3.990374104,48309,,dTLB-load-misses,15982173,39.70,,
     3.990374104,8173,,dTLB-store-misses,15983174,39.70,,
     3.990374104,3118546,,L1-icache-load-misses,15970961,39.67,,
     3.990374104,1553950,,L1-dcache-load-misses,15992736,39.73,0.00,of all L1-dcache accesses
     3.990374104,2030194,,l2_rqsts.all_demand_miss,15996988,39.74,,
     3.990374104,23637,,LLC-load-misses,14764703,36.67,7.22,of all LL-cache accesses
     3.990374104,16903,,LLC-store-misses,10767823,26.75,,
     3.990374104,141906615,,cycles,6771393,16.82,,
     3.990374104,223787014,,instructions,2773383,6.89,1.58,insn per cycle
     3.990374104,<not counted>,,L1-dcache-loads,0,0.00,,
     3.990374104,1615955,,L1-dcache-load-misses,1506073,3.74,0.00,of all L1-dcache accesses
     3.990374104,327360,,LLC-loads,5506014,13.68,,
     3.990374104,36902,,LLC-load-misses,9505539,23.61,11.27,of all LL-cache accesses
     4.030677390,1251244,,branch-misses,16004632,39.72,,
     4.030677390,57563,,iTLB-load-misses,15995812,39.70,,
     4.030677390,51518,,dTLB-load-misses,15063496,37.39,,
     4.030677390,8674,,dTLB-store-misses,11054403,27.44,,
     4.030677390,3193754,,L1-icache-load-misses,7060076,17.52,,
     4.030677390,1617554,,L1-dcache-load-misses,3067558,7.61,3.12,of all L1-dcache accesses
     4.030677390,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
     4.030677390,21765,,LLC-load-misses,1231148,3.06,7.69,of all LL-cache accesses
     4.030677390,17159,,LLC-store-misses,5229573,12.98,,
     4.030677390,139609765,,cycles,9219273,22.88,,
     4.030677390,203428756,,instructions,13220792,32.81,1.46,insn per cycle
     4.030677390,51890396,,L1-dcache-loads,15993722,39.69,,
     4.030677390,1630056,,L1-dcache-load-misses,15998854,39.71,3.14,of all L1-dcache accesses
     4.030677390,282918,,LLC-loads,16001301,39.71,,
     4.030677390,58866,,LLC-load-misses,16009149,39.73,20.81,of all LL-cache accesses
     4.070964987,1587540,,branch-misses,3346772,8.31,,
     4.070964987,<not counted>,,iTLB-load-misses,0,0.00,,
     4.070964987,25046,,dTLB-load-misses,937760,2.33,,
     4.070964987,8370,,dTLB-store-misses,4938026,12.26,,
     4.070964987,3747877,,L1-icache-load-misses,8938306,22.19,,
     4.070964987,1449429,,L1-dcache-load-misses,12941140,32.12,3.11,of all L1-dcache accesses
     4.070964987,2102417,,l2_rqsts.all_demand_miss,16000751,39.72,,
     4.070964987,44263,,LLC-load-misses,16000214,39.72,17.47,of all LL-cache accesses
     4.070964987,39481,,LLC-store-misses,16005439,39.73,,
     4.070964987,135011642,,cycles,15997689,39.71,,
     4.070964987,160599338,,instructions,16000583,39.72,1.19,insn per cycle
     4.070964987,46548637,,L1-dcache-loads,15998566,39.72,,
     4.070964987,1574900,,L1-dcache-load-misses,15348121,38.10,3.38,of all L1-dcache accesses
     4.070964987,253332,,LLC-loads,11354375,28.18,,
     4.070964987,57062,,LLC-load-misses,7361977,18.27,22.52,of all LL-cache accesses
     4.111264644,1388521,,branch-misses,12653397,31.41,,
     4.111264644,42888,,iTLB-load-misses,16007388,39.74,,
     4.111264644,23786,,dTLB-load-misses,16010879,39.75,,
     4.111264644,6377,,dTLB-store-misses,15973609,39.66,,
     4.111264644,1155371,,L1-icache-load-misses,15991318,39.70,,
     4.111264644,4916564,,L1-dcache-load-misses,15975740,39.66,0.00,of all L1-dcache accesses
     4.111264644,1013500,,l2_rqsts.all_demand_miss,15964220,39.63,,
     4.111264644,79469,,LLC-load-misses,15658951,38.87,36.72,of all LL-cache accesses
     4.111264644,125491,,LLC-store-misses,11649362,28.92,,
     4.111264644,142432313,,cycles,7660901,19.02,,
     4.111264644,315736906,,instructions,3670226,9.11,2.22,insn per cycle
     4.111264644,<not counted>,,L1-dcache-loads,0,0.00,,
     4.111264644,1657334,,L1-dcache-load-misses,642454,1.59,0.00,of all L1-dcache accesses
     4.111264644,216391,,LLC-loads,4637575,11.51,,
     4.111264644,44619,,LLC-load-misses,8641382,21.45,20.62,of all LL-cache accesses
     4.151566412,511778,,branch-misses,16003718,39.71,,
     4.151566412,6001,,iTLB-load-misses,15981400,39.66,,
     4.151566412,26440,,dTLB-load-misses,15949847,39.58,,
     4.151566412,2741,,dTLB-store-misses,11952784,29.66,,
     4.151566412,938589,,L1-icache-load-misses,7951432,19.73,,
     4.151566412,6420262,,L1-dcache-load-misses,3957043,9.82,7.99,of all L1-dcache accesses
     4.151566412,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
     4.151566412,160365,,LLC-load-misses,346290,0.86,24.38,of all LL-cache accesses
     4.151566412,29726,,LLC-store-misses,4337840,10.76,,
     4.151566412,138075442,,cycles,8340731,20.70,,
     4.151566412,264179460,,instructions,12339391,30.62,1.91,insn per cycle
     4.151566412,80320813,,L1-dcache-loads,15994829,39.70,,
     4.151566412,5959628,,L1-dcache-load-misses,16017399,39.75,7.42,of all L1-dcache accesses
     4.151566412,657901,,LLC-loads,15994688,39.70,,
     4.151566412,83963,,LLC-load-misses,15993249,39.69,12.76,of all LL-cache accesses
     4.191921985,1632834,,branch-misses,4309158,10.68,,
     4.191921985,53107,,iTLB-load-misses,308566,0.76,,
     4.191921985,19297,,dTLB-load-misses,92024,0.23,,
     4.191921985,5190,,dTLB-store-misses,4050797,10.04,,
     4.191921985,2939884,,L1-icache-load-misses,8039806,19.92,,
     4.191921985,4083944,,L1-dcache-load-misses,12043679,29.84,9.07,of all L1-dcache accesses
     4.191921985,1425585,,l2_rqsts.all_demand_miss,15955816,39.54,,
     4.191921985,44712,,LLC-load-misses,16000361,39.65,20.04,of all LL-cache accesses
     4.191921985,41814,,LLC-store-misses,16014062,39.68,,
     4.191921985,138820044,,cycles,16009921,39.67,,
     4.191921985,149246653,,instructions,16003568,39.66,1.08,insn per cycle
     4.191921985,45043454,,L1-dcache-loads,15995345,39.64,,
     4.191921985,1642597,,L1-dcache-load-misses,15992415,39.63,3.65,of all L1-dcache accesses
     4.191921985,223068,,LLC-loads,12307275,30.50,,
     4.191921985,39487,,LLC-load-misses,8317144,20.61,17.70,of all LL-cache accesses
     4.232200481,1254214,,branch-misses,11695053,29.04,,
     4.232200481,51940,,iTLB-load-misses,15694648,38.97,,
     4.232200481,21718,,dTLB-load-misses,15974525,39.67,,
     4.232200481,5284,,dTLB-store-misses,16003736,39.74,,
