     A,B,C,D,E,F,G,H
    38.145434381,3810389,,L1-dcache-load-misses,15994217,31.77,4.75,of all L1-dcache accesses
    38.145434381,1019665,,l2_rqsts.all_demand_miss,15996030,31.78,,
    38.145434381,105161,,LLC-load-misses,15999780,31.79,15.42,of all LL-cache accesses
    38.145434381,111171,,LLC-store-misses,16006004,31.80,,
    38.145434381,178596703,,cycles,20004750,39.74,,
    38.145434381,278907657,,instructions,21690740,43.09,1.56,insn per cycle
    38.145434381,80261486,,L1-dcache-loads,17687522,35.14,,
    38.145434381,5546075,,L1-dcache-load-misses,14335554,28.48,6.91,of all L1-dcache accesses
    38.145434381,682091,,LLC-loads,14334413,28.48,,
    38.145434381,68925,,LLC-load-misses,14337869,28.48,10.10,of all LL-cache accesses
    38.195780736,1502437,,branch-misses,22321769,44.32,,
    38.195780736,20875,,iTLB-load-misses,19997474,39.70,,
    38.195780736,40929,,dTLB-load-misses,20006706,39.72,,
    38.195780736,8993,,dTLB-store-misses,19995749,39.70,,
    38.195780736,1275495,,L1-icache-load-misses,19994559,39.69,,
    38.195780736,2196284,,L1-dcache-load-misses,15999134,31.76,3.71,of all L1-dcache accesses
    38.195780736,608533,,l2_rqsts.all_demand_miss,15993994,31.75,,
    38.195780736,93842,,LLC-load-misses,16002238,31.77,7.60,of all LL-cache accesses
    38.195780736,127384,,LLC-store-misses,12063588,23.95,,
    38.195780736,175912533,,cycles,12065781,23.95,,
    38.195780736,243873112,,instructions,14380466,28.55,1.39,insn per cycle
    38.195780736,59157692,,L1-dcache-loads,14379602,28.54,,
    38.195780736,6584766,,L1-dcache-load-misses,14376055,28.54,11.13,of all L1-dcache accesses
    38.195780736,1234745,,LLC-loads,14379177,28.54,,
    38.195780736,69661,,LLC-load-misses,18308999,36.34,5.64,of all LL-cache accesses
    38.246162144,1398138,,branch-misses,27999685,55.60,,
    38.246162144,4172,,iTLB-load-misses,19996055,39.71,,
    38.246162144,41569,,dTLB-load-misses,19999276,39.72,,
    38.246162144,9095,,dTLB-store-misses,20001883,39.72,,
    38.246162144,480210,,L1-icache-load-misses,20003584,39.73,,
    38.246162144,7292312,,L1-dcache-load-misses,14409082,28.61,15.05,of all L1-dcache accesses
    38.246162144,1802741,,l2_rqsts.all_demand_miss,10410880,20.67,,
    38.246162144,51965,,LLC-load-misses,6411092,12.73,14.25,of all LL-cache accesses
    38.246162144,98293,,LLC-store-misses,6349833,12.61,,
    38.246162144,171708190,,cycles,10351093,20.56,,
    38.246162144,246599171,,instructions,14360019,28.52,1.44,insn per cycle
    38.246162144,48449382,,L1-dcache-loads,15940723,31.66,,
    38.246162144,2296232,,L1-dcache-load-misses,19935493,39.59,4.74,of all L1-dcache accesses
    38.246162144,364740,,LLC-loads,23932224,47.53,,
    38.246162144,161030,,LLC-load-misses,24001378,47.67,44.15,of all LL-cache accesses
    38.296491326,1018259,,branch-misses,27999432,55.63,,
    38.296491326,7197,,iTLB-load-misses,20002752,39.74,,
    38.296491326,86174,,dTLB-load-misses,20006146,39.74,,
    38.296491326,5708,,dTLB-store-misses,16745158,33.26,,
    38.296491326,3053382,,L1-icache-load-misses,12745976,25.32,,
    38.296491326,3572408,,L1-dcache-load-misses,6332595,12.58,5.15,of all L1-dcache accesses
    38.296491326,968374,,l2_rqsts.all_demand_miss,6324606,12.56,,
    38.296491326,70439,,LLC-load-misses,9588608,19.05,7.14,of all LL-cache accesses
    38.296491326,55385,,LLC-store-misses,13586337,26.99,,
    38.296491326,176408899,,cycles,17591840,34.95,,
    38.296491326,251586023,,instructions,21590948,42.89,1.43,insn per cycle
    38.296491326,69395319,,L1-dcache-loads,24005149,47.69,,
    38.296491326,4911604,,L1-dcache-load-misses,24009861,47.70,7.08,of all L1-dcache accesses
    38.296491326,985978,,LLC-loads,23999884,47.68,,
    38.296491326,190668,,LLC-load-misses,24002161,47.68,19.34,of all LL-cache accesses
    38.346854007,1431812,,branch-misses,27098545,53.81,,
    38.346854007,3548,,iTLB-load-misses,15098854,29.98,,
    38.346854007,61070,,dTLB-load-misses,11102123,22.05,,
    38.346854007,10967,,dTLB-store-misses,10363195,20.58,,
    38.346854007,342664,,L1-icache-load-misses,10358832,20.57,,
    38.346854007,4185193,,L1-dcache-load-misses,11260188,22.36,5.35,of all L1-dcache accesses
    38.346854007,1034873,,l2_rqsts.all_demand_miss,15261384,30.31,,
    38.346854007,262099,,LLC-load-misses,16000309,31.77,25.81,of all LL-cache accesses
    38.346854007,50709,,LLC-store-misses,15999311,31.77,,
    38.346854007,175272064,,cycles,20001752,39.72,,
    38.346854007,246105105,,instructions,24002239,47.67,1.40,insn per cycle
    38.346854007,78258840,,L1-dcache-loads,23991956,47.65,,
    38.346854007,5684159,,L1-dcache-load-misses,23987439,47.64,7.26,of all L1-dcache accesses
    38.346854007,1015374,,LLC-loads,23994754,47.65,,
    38.346854007,168863,,LLC-load-misses,23999357,47.66,16.63,of all LL-cache accesses
    38.397185664,1030182,,branch-misses,18317563,36.40,,
    38.397185664,2359,,iTLB-load-misses,10321317,20.51,,
    38.397185664,118836,,dTLB-load-misses,10326497,20.52,,
    38.397185664,14507,,dTLB-store-misses,12896363,25.63,,
